conv0,
filter0,
1.0E-7,1.0E-7,1.0E-7,-1.0E-7,0.0,0.0,-1.0E-7,0.0,1.0E-7,
0.0,0.0,1.0E-7,-1.0E-7,0.0,-1.0E-7,-1.0E-7,-1.0E-7,0.0,
0.0,-1.0E-7,1.0E-7,1.0E-7,-1.0E-7,1.0E-7,1.0E-7,1.0E-7,-1.0E-7,
-1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,0.0,0.0,1.0E-7,-1.0E-7,1.0E-7,
1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,1.0E-7,0.0,-1.0E-7,1.0E-7,
1.0E-7,0.0,-1.0E-7,0.0,1.0E-7,0.0,-1.0E-7,0.0,0.0,
-1.0E-7,-1.0E-7,1.0E-7,0.0,-1.0E-7,1.0E-7,0.0,1.0E-7,1.0E-7,
1.0E-7,0.0,1.0E-7,0.0,0.0,0.0,-1.0E-7,-1.0E-7,0.0,
-1.0E-7,-1.0E-7,0.0,1.0E-7,1.0E-7,-1.0E-7,1.0E-7,0.0,1.0E-7,
0.0,-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,0.0,1.0E-7,1.0E-7,-1.0E-7,
0.0,-1.0E-7,1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,0.0,0.0,-1.0E-7,
0.0,-1.0E-7,0.0,-1.0E-7,0.0,-1.0E-7,0.0,0.0,0.0,
1.0E-7,-1.0E-7,0.0,1.0E-7,0.0,1.0E-7,0.0,1.0E-7,0.0,
1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,0.0,1.0E-7,0.0,
bias2,
0.060589215260618556,-0.06208435150348057,-0.007299947016251751,-0.06483668045045396,-0.06691987086709987,0.04758825373795761,0.04613242730083203,-0.027755254610224322,-0.0855510235027848,-0.07821130323965303,0.010378743066825,-0.07986777185721287,0.014589332322271914,0.03802498298944913,0.0652112558228935,0.044853831668617034,-0.04311366912927899,-0.07975047244430988,-0.00921953526800924,0.06251114805218608,-1.7248147344342546E-5,-0.05784894967679065,0.063555259426477,-0.02450442443895228,0.02501574030235096,-0.040024008006037455,0.05552159058395048,0.0775968284226854,-0.07207624984025165,0.0840154025263434,0.015768854561165835,-0.009159139064597463,0.010243379672847386,0.0076816815634870445,0.0614788493598504,-0.004663734255992313,
filter3,
-1.0E-7,0.0,0.0,1.0E-7,-1.0E-7,0.0,1.0E-7,1.0E-7,0.0,
0.0,0.0,1.0E-7,0.0,-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,
-1.0E-7,0.0,0.0,-1.0E-7,-1.0E-7,0.0,0.0,-1.0E-7,1.0E-7,
-1.0E-7,0.0,1.0E-7,-1.0E-7,-1.0E-7,0.0,0.0,-1.0E-7,1.0E-7,
1.0E-7,1.0E-7,1.0E-7,-1.0E-7,1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,0.0,
1.0E-7,0.0,1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,0.0,0.0,-1.0E-7,
0.0,0.0,1.0E-7,0.0,0.0,-1.0E-7,0.0,0.0,0.0,
0.0,1.0E-7,1.0E-7,1.0E-7,1.0E-7,0.0,0.0,0.0,1.0E-7,
-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,1.0E-7,-1.0E-7,1.0E-7,0.0,-1.0E-7,
0.0,-1.0E-7,1.0E-7,1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,
1.0E-7,0.0,0.0,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,0.0,
1.0E-7,0.0,-1.0E-7,-1.0E-7,0.0,1.0E-7,-1.0E-7,-1.0E-7,0.0,
1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,0.0,-1.0E-7,1.0E-7,
1.0E-7,0.0,1.0E-7,1.0E-7,0.0,-1.0E-7,-1.0E-7,0.0,0.0,
-1.0E-7,1.0E-7,1.0E-7,0.0,0.0,1.0E-7,0.0,0.0,1.0E-7,
bias3,
-0.018703238023722812,-0.0797990760437612,-0.01467993335572243,0.04254461553958308,0.0583422770907189,0.07574744026932292,0.016263967617999947,0.07130309769429374,-0.07839978165093656,-0.044414985478763665,0.0016858208688517867,-0.03218868955053242,0.03847876014157743,-0.06456193159366418,0.06942886326459549,0.0700897304157008,7.654037223841503E-4,0.023397993683168597,-0.037277498417163206,-0.08434977160929037,-0.045223818704812464,-0.03394665091581721,-0.043646458271840334,-0.023379562533569556,0.053658577844650945,-0.04510747624233887,-0.022871829131680288,0.0174556020515107,-0.08135152209270599,0.06381568519120373,0.05252553381255054,-0.06939101662321011,0.05859552708790752,-0.07179200288655578,0.05570276282301284,0.04490588103339588,
filter4,
1.0E-7,1.0E-7,0.0,0.0,-1.0E-7,1.0E-7,1.0E-7,0.0,1.0E-7,
-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,0.0,1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,
-1.0E-7,0.0,0.0,-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,
0.0,1.0E-7,0.0,-1.0E-7,0.0,1.0E-7,0.0,1.0E-7,-1.0E-7,
0.0,0.0,1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,0.0,0.0,-1.0E-7,
-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,1.0E-7,1.0E-7,-1.0E-7,1.0E-7,
-1.0E-7,-1.0E-7,1.0E-7,0.0,-1.0E-7,-1.0E-7,0.0,-1.0E-7,0.0,
-1.0E-7,1.0E-7,1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,0.0,0.0,
-1.0E-7,0.0,0.0,-1.0E-7,1.0E-7,1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,
-1.0E-7,0.0,-1.0E-7,-1.0E-7,-1.0E-7,0.0,0.0,-1.0E-7,-1.0E-7,
1.0E-7,0.0,1.0E-7,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,-1.0E-7,1.0E-7,0.0,1.0E-7,0.0,0.0,-1.0E-7,
1.0E-7,-1.0E-7,1.0E-7,1.0E-7,1.0E-7,1.0E-7,-1.0E-7,0.0,-1.0E-7,
0.0,0.0,1.0E-7,1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,0.0,
1.0E-7,1.0E-7,-1.0E-7,0.0,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,
bias4,
0.06449514640400969,-0.05376422331715345,0.042179722152933447,-0.023461084428821513,-0.012012248254487864,0.06677088944953971,-0.003395871632736927,0.013341987110579143,-0.02628065025947028,-0.07258401983563155,0.02706265220146832,-0.07968729202995445,0.08479199958071026,-0.06659933899850706,0.008565811607324614,-0.022303767771935476,-0.030814370346317517,0.07785609724554482,-0.006776236056692281,-0.02898577901663394,-0.010653529409730397,-0.013615290006819672,0.07708680310538354,0.06519807985872403,-0.027904409819771867,0.028674252072520057,-0.03432485930303301,-0.03699198713159089,0.0039227908833149305,0.049382747737080984,0.0806860403716112,-0.06134232498663401,-0.08134237303642512,0.001862753681459342,-0.04672486270406452,-0.011522596474686703,
filter5,
-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,1.0E-7,1.0E-7,1.0E-7,1.0E-7,0.0,
-1.0E-7,0.0,0.0,1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,1.0E-7,-1.0E-7,
0.0,1.0E-7,0.0,-1.0E-7,0.0,0.0,1.0E-7,-1.0E-7,1.0E-7,
1.0E-7,-1.0E-7,-1.0E-7,0.0,1.0E-7,-1.0E-7,1.0E-7,1.0E-7,-1.0E-7,
1.0E-7,1.0E-7,0.0,1.0E-7,0.0,-1.0E-7,-1.0E-7,0.0,-1.0E-7,
0.0,0.0,-1.0E-7,0.0,-1.0E-7,0.0,1.0E-7,1.0E-7,1.0E-7,
-1.0E-7,0.0,0.0,-1.0E-7,-1.0E-7,0.0,0.0,-1.0E-7,-1.0E-7,
0.0,0.0,1.0E-7,0.0,0.0,1.0E-7,0.0,-1.0E-7,-1.0E-7,
-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,0.0,0.0,1.0E-7,-1.0E-7,-1.0E-7,
1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,0.0,-1.0E-7,
-1.0E-7,0.0,1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,
0.0,0.0,1.0E-7,0.0,0.0,1.0E-7,-1.0E-7,0.0,1.0E-7,
1.0E-7,0.0,1.0E-7,-1.0E-7,0.0,-1.0E-7,-1.0E-7,1.0E-7,0.0,
1.0E-7,-1.0E-7,1.0E-7,0.0,0.0,0.0,1.0E-7,-1.0E-7,0.0,
-1.0E-7,1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,0.0,1.0E-7,0.0,
bias5,
0.0793893075281285,0.04587702066586563,-0.04677360544838807,0.025547760717450782,-0.07554828283790532,0.07644752616089026,0.03415267158810255,-0.022574057631478253,0.06951366508197149,0.029553627805041366,-0.08012384236348444,0.005834151923336736,-0.023383258592082748,0.0795632676896672,-0.05777358024536182,-0.06361767037597706,0.021753226397157682,0.027685030265878527,0.016646358445283366,0.07822837232739957,0.009816622350159926,-0.04749937983543605,-0.03173724204217676,0.018093045693609394,0.004945352633805369,0.08548449487964996,0.03993388885394372,0.06748115112638664,0.060046425151866645,-0.0315827814074637,0.0401040937777076,-0.01821463943143034,0.050138303805407736,0.08177342541751267,0.08273796552070833,0.084998124890028,
filter6,
0.0,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,1.0E-7,1.0E-7,-1.0E-7,0.0,
-1.0E-7,0.0,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,0.0,-1.0E-7,0.0,
0.0,1.0E-7,-1.0E-7,-1.0E-7,0.0,0.0,-1.0E-7,-1.0E-7,0.0,
-1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,
1.0E-7,1.0E-7,-1.0E-7,1.0E-7,1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,
1.0E-7,0.0,1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,0.0,-1.0E-7,0.0,
1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,0.0,0.0,-1.0E-7,-1.0E-7,-1.0E-7,
-1.0E-7,0.0,0.0,0.0,-1.0E-7,0.0,-1.0E-7,-1.0E-7,1.0E-7,
1.0E-7,-1.0E-7,-1.0E-7,0.0,1.0E-7,0.0,-1.0E-7,0.0,0.0,
0.0,1.0E-7,0.0,-1.0E-7,0.0,1.0E-7,1.0E-7,0.0,1.0E-7,
1.0E-7,-1.0E-7,0.0,0.0,1.0E-7,-1.0E-7,0.0,1.0E-7,1.0E-7,
-1.0E-7,-1.0E-7,0.0,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,0.0,-1.0E-7,
-1.0E-7,0.0,1.0E-7,0.0,0.0,-1.0E-7,0.0,-1.0E-7,-1.0E-7,
-1.0E-7,1.0E-7,1.0E-7,-1.0E-7,1.0E-7,0.0,1.0E-7,-1.0E-7,-1.0E-7,
0.0,-1.0E-7,1.0E-7,-1.0E-7,0.0,1.0E-7,1.0E-7,-1.0E-7,0.0,
bias6,
0.06124023137154086,0.04930479895270831,-0.08562675167402199,0.056472740785530634,-0.036826321357825514,-0.037868852142651184,-0.03620789274445264,-0.04294614257357084,-0.0745287790629542,0.0548267922702515,0.012340799652714493,-0.07330244976951712,0.01559266494246292,0.045934385616916235,0.030069234109426787,0.014023742913013573,0.07416985100195389,0.03241976696185231,0.06581907343297677,0.004840496080698614,-0.051313015459441655,0.07393119418699204,0.0036423652945815482,0.024578295291316984,0.04883018985603585,-0.022516918241462236,0.011548703191445006,0.07413201058839444,-0.03467801855722068,0.009342174469294653,-0.011381818556351744,-0.012878659043985538,-0.06985603903551389,0.07257494420284608,0.04174249346299477,0.0689591948241152,
filter7,
-1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,0.0,-1.0E-7,1.0E-7,
-1.0E-7,1.0E-7,1.0E-7,1.0E-7,-1.0E-7,1.0E-7,0.0,-1.0E-7,1.0E-7,
0.0,0.0,0.0,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,0.0,
-1.0E-7,0.0,-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,1.0E-7,0.0,-1.0E-7,
0.0,-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,0.0,
0.0,-1.0E-7,-1.0E-7,1.0E-7,0.0,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,
-1.0E-7,0.0,0.0,0.0,-1.0E-7,1.0E-7,0.0,-1.0E-7,1.0E-7,
1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,0.0,0.0,0.0,1.0E-7,-1.0E-7,
0.0,1.0E-7,0.0,-1.0E-7,-1.0E-7,0.0,1.0E-7,1.0E-7,0.0,
0.0,1.0E-7,1.0E-7,0.0,0.0,1.0E-7,0.0,-1.0E-7,0.0,
-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,0.0,0.0,-1.0E-7,0.0,-1.0E-7,
-1.0E-7,-1.0E-7,1.0E-7,1.0E-7,0.0,1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,
-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,
0.0,1.0E-7,1.0E-7,0.0,0.0,1.0E-7,0.0,1.0E-7,0.0,
1.0E-7,0.0,0.0,-1.0E-7,0.0,-1.0E-7,1.0E-7,0.0,0.0,
bias7,
0.0254909394010851,-0.031860736285230194,0.05092703985435859,-0.007251910893972036,0.0423750189796524,0.007710006682048992,0.032003956373149525,0.05612826337679061,0.0013661436733763827,-0.0322951266795196,-0.009235893944095241,0.03181676468225138,-0.028936967175019465,-0.014063709697353974,-0.012068331615889563,-0.03357240486613374,0.020126226725014906,0.05397476776534299,-0.062286257882040605,-0.02926981185949437,0.03076944351036616,0.036761751020398206,-0.07576554007108459,0.013134720232948371,0.02160713607054375,0.03314027225120565,0.03176618548346663,-0.03144307242010753,-0.07188511589372931,-0.016590563963992264,0.043071998799648015,0.0230222726120633,0.010713602903032318,-0.029522652621930087,0.07845763185505247,-0.07517124426253527,
filter8,
-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,
1.0E-7,0.0,0.0,0.0,1.0E-7,0.0,1.0E-7,-1.0E-7,-1.0E-7,
0.0,0.0,1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,
-1.0E-7,1.0E-7,-1.0E-7,0.0,1.0E-7,-1.0E-7,0.0,0.0,0.0,
0.0,1.0E-7,0.0,-1.0E-7,-1.0E-7,1.0E-7,1.0E-7,0.0,1.0E-7,
0.0,0.0,0.0,1.0E-7,0.0,1.0E-7,0.0,0.0,-1.0E-7,
0.0,1.0E-7,1.0E-7,0.0,1.0E-7,1.0E-7,0.0,-1.0E-7,1.0E-7,
0.0,-1.0E-7,0.0,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,0.0,
0.0,0.0,1.0E-7,-1.0E-7,0.0,0.0,1.0E-7,-1.0E-7,0.0,
-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,0.0,-1.0E-7,1.0E-7,1.0E-7,1.0E-7,
0.0,1.0E-7,1.0E-7,0.0,0.0,-1.0E-7,1.0E-7,-1.0E-7,0.0,
-1.0E-7,-1.0E-7,0.0,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,0.0,0.0,
1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,0.0,0.0,
-1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,1.0E-7,0.0,-1.0E-7,
1.0E-7,0.0,0.0,1.0E-7,-1.0E-7,1.0E-7,0.0,-1.0E-7,-1.0E-7,
bias8,
0.08061112571785378,0.04305704874190572,0.05577725907672024,0.0796333327325485,-0.05442772760099826,0.07991408979529008,-0.06273470347152973,0.035536220712438366,0.07833780225224637,0.01665876889578241,-0.022197569086317454,-0.07021549601214813,-0.03323336543195483,0.04804221462023253,0.06836155273459266,-0.0702026964535861,0.007165945799131254,0.05982554079723423,-0.049949633189222825,-0.016601358173418734,-0.005298790729977465,-0.055097624329712935,-0.015461673107545384,-0.07265206480834069,0.06730777472221089,0.044632415019392,-0.04669396709596287,0.06663105983044862,0.002899227277895766,-0.07493901180056756,-0.028019672373070584,0.08193714213106179,-0.011353749582895548,0.07349763380284882,-0.018749513826234757,0.04938571004251982,
filter9,
0.0,-1.0E-7,0.0,1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,
-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,0.0,-1.0E-7,0.0,-1.0E-7,0.0,
0.0,0.0,-1.0E-7,-1.0E-7,-1.0E-7,0.0,1.0E-7,-1.0E-7,0.0,
1.0E-7,0.0,0.0,-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,
1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,0.0,1.0E-7,-1.0E-7,1.0E-7,
0.0,-1.0E-7,-1.0E-7,-1.0E-7,0.0,1.0E-7,0.0,0.0,0.0,
-1.0E-7,0.0,1.0E-7,0.0,1.0E-7,0.0,0.0,-1.0E-7,1.0E-7,
-1.0E-7,1.0E-7,0.0,-1.0E-7,0.0,1.0E-7,0.0,0.0,1.0E-7,
1.0E-7,0.0,1.0E-7,0.0,-1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,
-1.0E-7,0.0,1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,1.0E-7,0.0,-1.0E-7,
1.0E-7,-1.0E-7,0.0,0.0,1.0E-7,-1.0E-7,0.0,0.0,1.0E-7,
0.0,1.0E-7,0.0,-1.0E-7,0.0,0.0,0.0,1.0E-7,-1.0E-7,
0.0,-1.0E-7,1.0E-7,1.0E-7,1.0E-7,0.0,1.0E-7,-1.0E-7,1.0E-7,
1.0E-7,0.0,1.0E-7,0.0,-1.0E-7,-1.0E-7,0.0,-1.0E-7,0.0,
-1.0E-7,-1.0E-7,0.0,1.0E-7,1.0E-7,0.0,1.0E-7,0.0,0.0,
bias9,
0.08034755630898396,-0.07542079450906036,-0.04628505390641117,-0.05168847648247084,-0.0405364520704935,-0.07040124790261879,0.07564478752627438,-0.029687895064562923,-0.0445665480948923,-0.08602273852680672,0.08482069803070116,-0.012084090920331081,0.008508169550784678,-0.06109580581116731,0.014569637004364727,0.07952872655486987,-0.06522531145950954,-0.06672999709712607,-0.03445753734339009,0.06322711466619338,-0.012648653830875142,0.08155624086322694,0.03683309970151108,0.057423390700090476,-0.08283270517839243,0.038845385257618104,-0.05746646032614658,-0.019036445449148454,-0.06683971496573018,0.08588274833503096,0.06964208676937556,-0.018566346865195496,0.07121203064120607,-0.009274259097522691,-0.0787542893345538,0.030010273146632155,
filter10,
0.0,0.0,-1.0E-7,1.0E-7,0.0,1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,
0.0,-1.0E-7,0.0,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,1.0E-7,-1.0E-7,
1.0E-7,0.0,1.0E-7,-1.0E-7,0.0,1.0E-7,1.0E-7,-1.0E-7,1.0E-7,
1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,0.0,1.0E-7,1.0E-7,-1.0E-7,-1.0E-7,
-1.0E-7,-1.0E-7,0.0,1.0E-7,0.0,0.0,-1.0E-7,0.0,1.0E-7,
0.0,0.0,-1.0E-7,1.0E-7,0.0,1.0E-7,1.0E-7,1.0E-7,0.0,
-1.0E-7,-1.0E-7,-1.0E-7,-1.0E-7,0.0,0.0,0.0,-1.0E-7,1.0E-7,
1.0E-7,0.0,-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,1.0E-7,0.0,
-1.0E-7,1.0E-7,1.0E-7,0.0,-1.0E-7,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,
-1.0E-7,0.0,0.0,0.0,0.0,0.0,1.0E-7,-1.0E-7,1.0E-7,
-1.0E-7,-1.0E-7,0.0,0.0,-1.0E-7,0.0,0.0,0.0,0.0,
-1.0E-7,-1.0E-7,-1.0E-7,0.0,0.0,-1.0E-7,0.0,1.0E-7,-1.0E-7,
-1.0E-7,-1.0E-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-7,
1.0E-7,0.0,-1.0E-7,0.0,-1.0E-7,0.0,-1.0E-7,0.0,-1.0E-7,
-1.0E-7,1.0E-7,-1.0E-7,0.0,0.0,0.0,1.0E-7,1.0E-7,1.0E-7,
bias10,
-0.05348151912163413,0.010828822572802294,-0.038488165098033544,-0.024632201237589434,-0.07708984889965925,-0.07115447765487365,-0.06571602385115077,0.019329856425036415,-0.0331152658949124,0.004969763424903795,-0.005098675631766192,-0.005692476648548883,0.04425370576452822,0.059493130411233,0.0404046447995034,0.011742929796772841,0.04344814899749985,0.03889096502169015,-0.03669969844761445,0.036238557814664424,0.07678046201753999,-0.0019136574982047544,-0.0740099655048389,-0.03214578574325377,0.020843712473759837,-0.06564425371052907,-0.03976079617647844,0.08179284414104385,-0.050826026635311695,0.006677558967600403,9.269903823916625E-4,0.03288083514633244,0.012082376345285473,0.0567152933384279,0.04608581123020364,-0.03281779257548689,
filter11,
0.0,0.0,0.0,-1.0E-7,1.0E-7,0.0,0.0,-1.0E-7,1.0E-7,
1.0E-7,-1.0E-7,0.0,-1.0E-7,1.0E-7,0.0,1.0E-7,-1.0E-7,-1.0E-7,
0.0,1.0E-7,0.0,1.0E-7,0.0,1.0E-7,1.0E-7,0.0,-1.0E-7,
0.0,1.0E-7,0.0,1.0E-7,0.0,0.0,0.0,1.0E-7,1.0E-7,
0.0,0.0,-1.0E-7,1.0E-7,-1.0E-7,1.0E-7,1.0E-7,1.0E-7,-1.0E-7,
1.0E-7,1.0E-7,0.0,1.0E-7,1.0E-7,1.0E-7,0.0,-1.0E-7,0.0,
0.0,-1.0E-7,0.0,0.0,0.0,-1.0E-7,1.0E-7,0.0,1.0E-7,
